행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체)
1119066,영등포구,신길4동,01,40,508 ,51 ,9 ,7 ,9 ,4 ,23 ,11 ,7 ,9 ,5 ,0 
1119066,영등포구,신길4동,01,45,583 ,55 ,8 ,6 ,8 ,5 ,7 ,12 ,7 ,5 ,5 ,14 
1119066,영등포구,신길4동,01,50,669 ,71 ,6 ,8 ,4 ,6 ,22 ,6 ,5 ,10 ,14 ,16 
1119066,영등포구,신길4동,01,55,629 ,71 ,8 ,7 ,9 ,7 ,7 ,5 ,7 ,9 ,5 ,7 
1119066,영등포구,신길4동,01,60,465 ,58 ,8 ,5 ,11 ,5 ,15 ,3 ,5 ,6 ,2 ,4 
1119066,영등포구,신길4동,01,65,334 ,59 ,8 ,8 ,13 ,8 ,6 ,1 ,7 ,9 ,6 ,12 
1119066,영등포구,신길4동,01,70,175 ,27 ,6 ,5 ,0 ,5 ,10 ,0 ,6 ,4 ,3 ,5 
1119066,영등포구,신길4동,01,75,219 ,80 ,15 ,8 ,7 ,10 ,7 ,0 ,11 ,10 ,9 ,2 
1119066,영등포구,신길4동,02,20,364 ,67 ,5 ,3 ,8 ,3 ,0 ,7 ,1 ,6 ,6 ,0 
1119066,영등포구,신길4동,02,25,420 ,60 ,3 ,2 ,11 ,2 ,0 ,15 ,3 ,5 ,3 ,0 
1119066,영등포구,신길4동,02,30,329 ,61 ,1 ,7 ,11 ,2 ,0 ,14 ,1 ,7 ,8 ,0 
1119066,영등포구,신길4동,02,35,337 ,52 ,6 ,9 ,5 ,9 ,0 ,12 ,8 ,7 ,3 ,0 
1119066,영등포구,신길4동,02,40,463 ,48 ,3 ,9 ,5 ,5 ,0 ,7 ,4 ,5 ,4 ,0 
1119066,영등포구,신길4동,02,45,558 ,82 ,9 ,20 ,5 ,18 ,26 ,6 ,16 ,5 ,2 ,13 
1119066,영등포구,신길4동,02,50,645 ,51 ,3 ,5 ,4 ,5 ,11 ,5 ,4 ,3 ,7 ,17 
1119066,영등포구,신길4동,02,55,643 ,83 ,11 ,14 ,16 ,13 ,6 ,4 ,12 ,5 ,5 ,12 
1119066,영등포구,신길4동,02,60,468 ,57 ,5 ,10 ,8 ,11 ,13 ,2 ,9 ,3 ,2 ,9 
1119066,영등포구,신길4동,02,65,355 ,63 ,5 ,10 ,12 ,9 ,11 ,1 ,9 ,11 ,8 ,9 
1119066,영등포구,신길4동,02,70,257 ,44 ,6 ,13 ,2 ,10 ,6 ,0 ,8 ,9 ,3 ,6 
1119066,영등포구,신길4동,02,75,392 ,154 ,18 ,19 ,9 ,29 ,6 ,0 ,13 ,33 ,20 ,6 
1119067,영등포구,신길5동,01,20,564 ,117 ,19 ,25 ,11 ,21 ,17 ,8 ,23 ,11 ,6 ,22 
1119067,영등포구,신길5동,01,25,651 ,153 ,14 ,14 ,15 ,18 ,17 ,24 ,15 ,23 ,20 ,13 
1119067,영등포구,신길5동,01,30,706 ,193 ,23 ,21 ,29 ,21 ,27 ,37 ,19 ,19 ,18 ,16 
1119067,영등포구,신길5동,01,35,708 ,158 ,19 ,11 ,18 ,10 ,12 ,31 ,13 ,12 ,16 ,10 
1119067,영등포구,신길5동,01,40,833 ,127 ,18 ,8 ,20 ,13 ,22 ,20 ,13 ,8 ,14 ,22 
1119067,영등포구,신길5동,01,45,892 ,149 ,21 ,16 ,20 ,18 ,36 ,17 ,21 ,9 ,14 ,35 
1119067,영등포구,신길5동,01,50,984 ,151 ,18 ,19 ,18 ,14 ,17 ,9 ,18 ,17 ,26 ,24 
1119067,영등포구,신길5동,01,55,932 ,135 ,15 ,11 ,22 ,13 ,15 ,8 ,15 ,12 ,13 ,18 
1119067,영등포구,신길5동,01,60,643 ,105 ,12 ,10 ,11 ,10 ,12 ,4 ,8 ,12 ,5 ,14 
1119067,영등포구,신길5동,01,65,462 ,96 ,10 ,6 ,20 ,8 ,6 ,2 ,7 ,4 ,12 ,6 
1119067,영등포구,신길5동,01,70,270 ,54 ,10 ,5 ,2 ,6 ,7 ,0 ,10 ,2 ,3 ,2 
1119067,영등포구,신길5동,01,75,350 ,163 ,22 ,11 ,15 ,12 ,4 ,1 ,15 ,12 ,21 ,3 
1119067,영등포구,신길5동,02,20,542 ,106 ,8 ,10 ,9 ,12 ,23 ,12 ,12 ,6 ,5 ,19 
1119067,영등포구,신길5동,02,25,590 ,131 ,12 ,11 ,15 ,8 ,0 ,23 ,8 ,15 ,15 ,0 
1119067,영등포구,신길5동,02,30,601 ,163 ,9 ,13 ,15 ,15 ,3 ,25 ,9 ,12 ,14 ,0 
1119067,영등포구,신길5동,02,35,555 ,115 ,6 ,8 ,12 ,10 ,8 ,20 ,9 ,4 ,11 ,5 
1119067,영등포구,신길5동,02,40,746 ,125 ,9 ,12 ,14 ,13 ,5 ,12 ,9 ,12 ,16 ,5 
1119067,영등포구,신길5동,02,45,881 ,134 ,9 ,16 ,13 ,18 ,12 ,11 ,14 ,9 ,10 ,4 
1119067,영등포구,신길5동,02,50,999 ,140 ,11 ,17 ,14 ,15 ,20 ,7 ,13 ,11 ,12 ,36 
1119067,영등포구,신길5동,02,55,"1,062 ",162 ,14 ,24 ,18 ,19 ,15 ,5 ,14 ,11 ,10 ,18 
1119067,영등포구,신길5동,02,60,748 ,117 ,7 ,15 ,15 ,17 ,8 ,3 ,14 ,13 ,3 ,20 
1119067,영등포구,신길5동,02,65,520 ,143 ,10 ,14 ,24 ,14 ,0 ,1 ,11 ,16 ,18 ,8 
1119067,영등포구,신길5동,02,70,402 ,87 ,13 ,17 ,2 ,20 ,24 ,0 ,20 ,10 ,5 ,20 
1119067,영등포구,신길5동,02,75,506 ,236 ,26 ,27 ,15 ,31 ,16 ,0 ,27 ,39 ,25 ,6 
1119068,영등포구,신길6동,01,20,770 ,178 ,29 ,26 ,20 ,23 ,16 ,15 ,30 ,14 ,9 ,13 
1119068,영등포구,신길6동,01,25,832 ,224 ,32 ,20 ,30 ,22 ,38 ,35 ,25 ,21 ,31 ,20 
1119068,영등포구,신길6동,01,30,"1,041 ",256 ,26 ,14 ,50 ,14 ,6 ,63 ,18 ,30 ,33 ,6 
1119068,영등포구,신길6동,01,35,999 ,257 ,41 ,21 ,35 ,26 ,23 ,52 ,36 ,20 ,27 ,23 
1119068,영등포구,신길6동,01,40,"1,060 ",150 ,19 ,8 ,30 ,9 ,10 ,29 ,12 ,10 ,17 ,7 
1119068,영등포구,신길6동,01,45,"1,058 ",150 ,18 ,9 ,24 ,9 ,10 ,24 ,13 ,11 ,11 ,20 
1119068,영등포구,신길6동,01,50,"1,119 ",90 ,9 ,6 ,13 ,6 ,33 ,13 ,7 ,8 ,15 ,24 
1119068,영등포구,신길6동,01,55,"1,068 ",86 ,8 ,4 ,11 ,4 ,15 ,11 ,6 ,6 ,6 ,6 
1119068,영등포구,신길6동,01,60,801 ,72 ,9 ,5 ,12 ,4 ,9 ,7 ,4 ,8 ,3 ,15 
1119068,영등포구,신길6동,01,65,552 ,60 ,5 ,3 ,15 ,3 ,14 ,3 ,3 ,2 ,8 ,6 
1119068,영등포구,신길6동,01,70,341 ,36 ,5 ,2 ,0 ,3 ,2 ,1 ,3 ,2 ,2 ,5 
1119068,영등포구,신길6동,01,75,454 ,128 ,12 ,5 ,16 ,7 ,11 ,1 ,9 ,3 ,10 ,2 
1119068,영등포구,신길6동,02,20,732 ,186 ,13 ,17 ,21 ,14 ,15 ,17 ,18 ,6 ,6 ,12 
1119068,영등포구,신길6동,02,25,939 ,286 ,20 ,16 ,39 ,21 ,5 ,40 ,18 ,27 ,27 ,10 
1119068,영등포구,신길6동,02,30,987 ,237 ,14 ,13 ,26 ,14 ,12 ,43 ,11 ,23 ,19 ,9 
1119068,영등포구,신길6동,02,35,987 ,210 ,10 ,16 ,18 ,17 ,11 ,37 ,15 ,9 ,16 ,11 
1119068,영등포구,신길6동,02,40,928 ,138 ,6 ,10 ,15 ,10 ,6 ,18 ,9 ,11 ,15 ,8 
1119068,영등포구,신길6동,02,45,"1,050 ",130 ,6 ,10 ,14 ,8 ,10 ,17 ,10 ,12 ,7 ,11 
1119068,영등포구,신길6동,02,50,"1,199 ",99 ,7 ,6 ,13 ,7 ,10 ,10 ,8 ,6 ,12 ,5 
1119068,영등포구,신길6동,02,55,"1,143 ",96 ,6 ,7 ,12 ,8 ,8 ,8 ,10 ,4 ,7 ,18 
1119068,영등포구,신길6동,02,60,902 ,77 ,6 ,8 ,12 ,8 ,12 ,6 ,7 ,5 ,3 ,17 
1119068,영등포구,신길6동,02,65,603 ,81 ,4 ,4 ,12 ,4 ,15 ,2 ,5 ,7 ,7 ,3 
1119068,영등포구,신길6동,02,70,481 ,61 ,5 ,7 ,1 ,6 ,6 ,1 ,6 ,8 ,4 ,7 
1119068,영등포구,신길6동,02,75,658 ,230 ,21 ,11 ,11 ,15 ,4 ,1 ,10 ,24 ,20 ,2 
1119069,영등포구,신길7동,01,20,635 ,100 ,13 ,7 ,13 ,12 ,10 ,16 ,15 ,4 ,5 ,8 
1119069,영등포구,신길7동,01,25,669 ,90 ,11 ,4 ,14 ,8 ,14 ,29 ,9 ,8 ,13 ,14 
1119069,영등포구,신길7동,01,30,702 ,107 ,9 ,8 ,22 ,6 ,8 ,46 ,10 ,8 ,13 ,4 
1119069,영등포구,신길7동,01,35,642 ,94 ,12 ,4 ,14 ,6 ,6 ,38 ,7 ,4 ,6 ,4 
1119069,영등포구,신길7동,01,40,740 ,83 ,11 ,4 ,15 ,6 ,20 ,23 ,8 ,5 ,8 ,15 
1119069,영등포구,신길7동,01,45,749 ,81 ,8 ,5 ,14 ,6 ,18 ,22 ,6 ,6 ,8 ,10 
1119069,영등포구,신길7동,01,50,715 ,58 ,5 ,2 ,9 ,2 ,4 ,10 ,4 ,6 ,12 ,0 
1119069,영등포구,신길7동,01,55,570 ,50 ,5 ,2 ,7 ,3 ,5 ,7 ,4 ,3 ,4 ,7 
1119069,영등포구,신길7동,01,60,417 ,44 ,4 ,2 ,7 ,3 ,8 ,4 ,3 ,3 ,2 ,5 
1119069,영등포구,신길7동,01,65,299 ,33 ,3 ,1 ,7 ,1 ,3 ,1 ,2 ,1 ,4 ,1 
1119069,영등포구,신길7동,01,70,185 ,22 ,3 ,2 ,0 ,2 ,8 ,0 ,2 ,1 ,1 ,1 
1119069,영등포구,신길7동,01,75,238 ,71 ,9 ,2 ,10 ,4 ,4 ,1 ,7 ,5 ,9 ,0 
1119069,영등포구,신길7동,02,20,626 ,106 ,8 ,5 ,13 ,7 ,7 ,20 ,6 ,4 ,6 ,2 
1119069,영등포구,신길7동,02,25,625 ,105 ,8 ,5 ,18 ,5 ,4 ,28 ,5 ,11 ,13 ,2 
1119069,영등포구,신길7동,02,30,661 ,98 ,6 ,5 ,14 ,9 ,5 ,32 ,7 ,8 ,7 ,4 
1119069,영등포구,신길7동,02,35,661 ,86 ,5 ,5 ,9 ,8 ,6 ,24 ,7 ,5 ,3 ,4 
1119069,영등포구,신길7동,02,40,697 ,69 ,4 ,4 ,7 ,6 ,5 ,13 ,5 ,4 ,7 ,5 
1119069,영등포구,신길7동,02,45,758 ,75 ,3 ,4 ,9 ,6 ,5 ,14 ,5 ,4 ,5 ,2 
1119069,영등포구,신길7동,02,50,661 ,63 ,5 ,4 ,9 ,6 ,13 ,5 ,7 ,4 ,6 ,8 
1119069,영등포구,신길7동,02,55,635 ,63 ,3 ,3 ,9 ,5 ,6 ,5 ,4 ,3 ,6 ,2 
1119069,영등포구,신길7동,02,60,462 ,51 ,5 ,4 ,8 ,5 ,15 ,3 ,6 ,3 ,2 ,5 
1119069,영등포구,신길7동,02,65,285 ,39 ,2 ,2 ,5 ,2 ,1 ,1 ,2 ,6 ,4 ,0 
1119069,영등포구,신길7동,02,70,249 ,30 ,2 ,2 ,0 ,4 ,2 ,0 ,5 ,3 ,2 ,2 
1119069,영등포구,신길7동,02,75,357 ,113 ,11 ,2 ,9 ,5 ,5 ,1 ,10 ,14 ,11 ,2 
1119070,영등포구,대림1동,01,20,580 ,122 ,24 ,16 ,13 ,17 ,6 ,10 ,16 ,5 ,7 ,18 
1119070,영등포구,대림1동,01,25,612 ,141 ,13 ,19 ,12 ,18 ,18 ,19 ,16 ,13 ,27 ,22 
1119070,영등포구,대림1동,01,30,739 ,184 ,18 ,21 ,22 ,18 ,23 ,33 ,20 ,31 ,25 ,18 
1119070,영등포구,대림1동,01,35,687 ,110 ,18 ,10 ,7 ,9 ,15 ,33 ,10 ,6 ,8 ,15 
1119070,영등포구,대림1동,01,40,773 ,140 ,13 ,16 ,19 ,15 ,30 ,18 ,15 ,12 ,17 ,33 
1119070,영등포구,대림1동,01,45,763 ,110 ,11 ,10 ,20 ,10 ,17 ,16 ,10 ,12 ,8 ,20 
1119070,영등포구,대림1동,01,50,918 ,131 ,16 ,12 ,19 ,11 ,22 ,8 ,16 ,14 ,18 ,18 
1119070,영등포구,대림1동,01,55,867 ,122 ,13 ,13 ,17 ,9 ,20 ,7 ,10 ,12 ,12 ,20 
1119070,영등포구,대림1동,01,60,601 ,89 ,14 ,8 ,11 ,9 ,13 ,4 ,10 ,9 ,3 ,13 
1119070,영등포구,대림1동,01,65,400 ,79 ,6 ,7 ,15 ,4 ,8 ,1 ,7 ,8 ,14 ,10 
1119070,영등포구,대림1동,01,70,239 ,39 ,6 ,4 ,0 ,4 ,10 ,0 ,7 ,1 ,1 ,13 
1119070,영등포구,대림1동,01,75,357 ,143 ,10 ,9 ,16 ,9 ,6 ,0 ,8 ,14 ,16 ,6 
1119070,영등포구,대림1동,02,20,532 ,129 ,16 ,15 ,13 ,15 ,8 ,12 ,12 ,7 ,7 ,8 
1119070,영등포구,대림1동,02,25,602 ,149 ,9 ,12 ,14 ,10 ,0 ,21 ,8 ,10 ,13 ,4 
1119070,영등포구,대림1동,02,30,573 ,128 ,9 ,14 ,12 ,9 ,4 ,25 ,11 ,12 ,12 ,9 
1119070,영등포구,대림1동,02,35,527 ,86 ,7 ,9 ,3 ,14 ,16 ,15 ,12 ,6 ,5 ,9 
1119070,영등포구,대림1동,02,40,659 ,111 ,8 ,15 ,11 ,12 ,8 ,10 ,12 ,7 ,9 ,8 
1119070,영등포구,대림1동,02,45,782 ,109 ,8 ,14 ,8 ,13 ,8 ,11 ,14 ,7 ,6 ,20 
1119070,영등포구,대림1동,02,50,884 ,123 ,12 ,17 ,11 ,14 ,31 ,6 ,14 ,14 ,12 ,24 
1119070,영등포구,대림1동,02,55,816 ,123 ,6 ,12 ,15 ,12 ,16 ,6 ,11 ,6 ,7 ,20 
1119070,영등포구,대림1동,02,60,609 ,96 ,8 ,17 ,13 ,14 ,13 ,3 ,13 ,4 ,1 ,13 
1119070,영등포구,대림1동,02,65,480 ,111 ,8 ,13 ,14 ,12 ,13 ,1 ,12 ,16 ,14 ,13 
1119070,영등포구,대림1동,02,70,372 ,75 ,5 ,17 ,1 ,13 ,9 ,0 ,13 ,7 ,4 ,31 
1119070,영등포구,대림1동,02,75,392 ,175 ,18 ,22 ,11 ,21 ,4 ,0 ,20 ,26 ,16 ,7 
1119071,영등포구,대림2동,01,20,577 ,201 ,20 ,36 ,40 ,23 ,16 ,12 ,29 ,12 ,25 ,11 
1119071,영등포구,대림2동,01,25,"1,145 ",411 ,55 ,47 ,60 ,47 ,46 ,40 ,50 ,48 ,59 ,46 
1119071,영등포구,대림2동,01,30,"1,184 ",359 ,42 ,43 ,62 ,29 ,27 ,57 ,42 ,33 ,38 ,26 
1119071,영등포구,대림2동,01,35,"1,052 ",258 ,33 ,21 ,40 ,16 ,18 ,53 ,25 ,32 ,31 ,12 
1119071,영등포구,대림2동,01,40,"1,256 ",204 ,44 ,15 ,41 ,13 ,27 ,36 ,26 ,16 ,22 ,27 
1119071,영등포구,대림2동,01,45,"1,456 ",191 ,23 ,24 ,37 ,20 ,54 ,32 ,21 ,17 ,13 ,61 
1119071,영등포구,대림2동,01,50,"1,666 ",244 ,33 ,28 ,34 ,17 ,28 ,17 ,26 ,36 ,32 ,28 
1119071,영등포구,대림2동,01,55,"1,481 ",153 ,17 ,19 ,23 ,9 ,60 ,13 ,15 ,14 ,7 ,44 
1119071,영등포구,대림2동,01,60,"1,073 ",104 ,14 ,10 ,19 ,10 ,26 ,8 ,14 ,9 ,4 ,36 
1119071,영등포구,대림2동,01,65,603 ,92 ,10 ,11 ,22 ,6 ,14 ,2 ,6 ,6 ,11 ,10 
1119071,영등포구,대림2동,01,70,281 ,46 ,5 ,9 ,1 ,4 ,13 ,1 ,5 ,2 ,2 ,11 
1119071,영등포구,대림2동,01,75,480 ,117 ,12 ,27 ,12 ,10 ,28 ,1 ,19 ,7 ,9 ,22 
1119071,영등포구,대림2동,02,20,580 ,168 ,16 ,11 ,27 ,4 ,8 ,18 ,8 ,12 ,10 ,12 
1119071,영등포구,대림2동,02,25,"1,020 ",335 ,14 ,28 ,56 ,9 ,0 ,41 ,12 ,22 ,55 ,0 
1119071,영등포구,대림2동,02,30,926 ,269 ,15 ,26 ,38 ,16 ,10 ,43 ,20 ,15 ,26 ,14 
1119071,영등포구,대림2동,02,35,849 ,210 ,17 ,18 ,30 ,20 ,20 ,33 ,23 ,17 ,20 ,25 
1119071,영등포구,대림2동,02,40,931 ,150 ,15 ,18 ,23 ,10 ,5 ,20 ,11 ,15 ,16 ,0 
1119071,영등포구,대림2동,02,45,"1,384 ",196 ,22 ,31 ,21 ,24 ,20 ,23 ,28 ,15 ,11 ,26 
1119071,영등포구,대림2동,02,50,"1,667 ",148 ,15 ,22 ,17 ,18 ,49 ,13 ,23 ,12 ,16 ,48 
1119071,영등포구,대림2동,02,55,"1,522 ",170 ,17 ,33 ,22 ,20 ,53 ,8 ,26 ,12 ,9 ,65 
1119071,영등포구,대림2동,02,60,"1,090 ",126 ,12 ,28 ,20 ,18 ,30 ,5 ,21 ,7 ,5 ,38 
1119071,영등포구,대림2동,02,65,734 ,121 ,12 ,24 ,13 ,11 ,20 ,1 ,12 ,16 ,12 ,29 
1119071,영등포구,대림2동,02,70,410 ,84 ,8 ,28 ,1 ,13 ,15 ,0 ,11 ,14 ,5 ,21 
1119071,영등포구,대림2동,02,75,541 ,157 ,16 ,39 ,7 ,19 ,6 ,1 ,17 ,23 ,9 ,27 
1119072,영등포구,대림3동,01,20,917 ,110 ,15 ,10 ,12 ,10 ,21 ,18 ,13 ,4 ,8 ,8 
1119072,영등포구,대림3동,01,25,"1,376 ",168 ,22 ,18 ,19 ,20 ,52 ,49 ,21 ,19 ,19 ,59 
1119072,영등포구,대림3동,01,30,"1,543 ",259 ,27 ,16 ,40 ,17 ,33 ,94 ,21 ,28 ,29 ,37 
1119072,영등포구,대림3동,01,35,"1,356 ",201 ,34 ,17 ,27 ,19 ,38 ,70 ,21 ,15 ,18 ,27 
1119072,영등포구,대림3동,01,40,"1,355 ",214 ,30 ,17 ,32 ,18 ,20 ,37 ,21 ,20 ,30 ,27 
1119072,영등포구,대림3동,01,45,"1,548 ",241 ,30 ,21 ,38 ,26 ,33 ,35 ,31 ,22 ,15 ,25 
1119072,영등포구,대림3동,01,50,"1,650 ",236 ,29 ,16 ,30 ,18 ,18 ,17 ,23 ,20 ,29 ,31 
1119072,영등포구,대림3동,01,55,"1,601 ",364 ,48 ,21 ,54 ,26 ,32 ,14 ,33 ,45 ,24 ,26 
1119072,영등포구,대림3동,01,60,"1,046 ",162 ,16 ,12 ,25 ,12 ,20 ,9 ,15 ,12 ,5 ,6 
1119072,영등포구,대림3동,01,65,702 ,138 ,18 ,10 ,28 ,8 ,12 ,3 ,11 ,7 ,16 ,11 
1119072,영등포구,대림3동,01,70,393 ,83 ,16 ,7 ,2 ,10 ,10 ,1 ,10 ,7 ,4 ,7 
1119072,영등포구,대림3동,01,75,541 ,189 ,17 ,9 ,27 ,12 ,6 ,1 ,15 ,10 ,21 ,3 
1119072,영등포구,대림3동,02,20,906 ,115 ,12 ,8 ,13 ,7 ,0 ,26 ,7 ,9 ,8 ,4 
1119072,영등포구,대림3동,02,25,"1,194 ",161 ,11 ,7 ,28 ,10 ,7 ,53 ,9 ,18 ,14 ,15 
1119072,영등포구,대림3동,02,30,"1,361 ",214 ,21 ,13 ,30 ,17 ,19 ,76 ,19 ,10 ,15 ,23 
1119072,영등포구,대림3동,02,35,"1,153 ",141 ,11 ,11 ,12 ,15 ,18 ,47 ,16 ,11 ,10 ,13 
1119072,영등포구,대림3동,02,40,"1,247 ",196 ,14 ,13 ,21 ,18 ,20 ,24 ,17 ,9 ,21 ,33 
1119072,영등포구,대림3동,02,45,"1,458 ",234 ,14 ,27 ,25 ,31 ,20 ,27 ,31 ,21 ,17 ,31 
1119072,영등포구,대림3동,02,50,"1,653 ",234 ,18 ,17 ,27 ,25 ,34 ,14 ,26 ,24 ,23 ,40 
1119072,영등포구,대림3동,02,55,"1,597 ",244 ,12 ,16 ,36 ,20 ,10 ,12 ,19 ,20 ,22 ,20 
1119072,영등포구,대림3동,02,60,"1,127 ",188 ,16 ,23 ,22 ,24 ,12 ,6 ,30 ,13 ,6 ,31 
1119072,영등포구,대림3동,02,65,771 ,202 ,11 ,16 ,29 ,15 ,5 ,2 ,18 ,22 ,23 ,11 
1119072,영등포구,대림3동,02,70,496 ,115 ,12 ,14 ,2 ,15 ,11 ,1 ,16 ,12 ,6 ,10 
1119072,영등포구,대림3동,02,75,698 ,278 ,31 ,24 ,17 ,34 ,10 ,1 ,28 ,33 ,20 ,13 
1119073,영등포구,영등포본동,01,20,796 ,112 ,15 ,14 ,4 ,18 ,36 ,15 ,20 ,7 ,8 ,30 
1119073,영등포구,영등포본동,01,25,952 ,171 ,18 ,23 ,16 ,21 ,31 ,34 ,23 ,24 ,26 ,30 
1119073,영등포구,영등포본동,01,30,"1,141 ",192 ,22 ,27 ,31 ,23 ,27 ,62 ,24 ,20 ,19 ,33 
1119073,영등포구,영등포본동,01,35,"1,176 ",147 ,20 ,19 ,16 ,9 ,26 ,52 ,15 ,15 ,17 ,17 
1119073,영등포구,영등포본동,01,40,"1,119 ",111 ,15 ,14 ,20 ,12 ,50 ,25 ,12 ,14 ,14 ,43 
1119073,영등포구,영등포본동,01,45,"1,115 ",110 ,13 ,14 ,17 ,11 ,16 ,22 ,11 ,10 ,14 ,19 
1119073,영등포구,영등포본동,01,50,"1,277 ",136 ,24 ,18 ,18 ,19 ,40 ,11 ,20 ,17 ,19 ,32 
1119073,영등포구,영등포본동,01,55,"1,244 ",165 ,24 ,19 ,18 ,21 ,37 ,10 ,17 ,27 ,14 ,41 
1119073,영등포구,영등포본동,01,60,943 ,130 ,16 ,20 ,20 ,18 ,23 ,5 ,18 ,17 ,6 ,14 
1119073,영등포구,영등포본동,01,65,607 ,126 ,20 ,16 ,20 ,18 ,30 ,2 ,18 ,14 ,18 ,32 
1119073,영등포구,영등포본동,01,70,360 ,85 ,18 ,15 ,3 ,12 ,12 ,1 ,12 ,11 ,7 ,16 
1119073,영등포구,영등포본동,01,75,424 ,139 ,20 ,20 ,11 ,13 ,25 ,1 ,19 ,17 ,12 ,12 
1119073,영등포구,영등포본동,02,20,738 ,87 ,7 ,11 ,10 ,7 ,8 ,19 ,8 ,5 ,4 ,4 
1119073,영등포구,영등포본동,02,25,874 ,181 ,14 ,20 ,20 ,19 ,14 ,33 ,19 ,14 ,24 ,14 
1119073,영등포구,영등포본동,02,30,"1,056 ",157 ,8 ,23 ,14 ,12 ,22 ,38 ,13 ,9 ,21 ,22 
1119073,영등포구,영등포본동,02,35,"1,088 ",123 ,11 ,18 ,10 ,14 ,14 ,34 ,11 ,10 ,15 ,14 
1119073,영등포구,영등포본동,02,40,959 ,88 ,8 ,15 ,10 ,11 ,27 ,15 ,12 ,8 ,13 ,24 
1119073,영등포구,영등포본동,02,45,"1,162 ",132 ,12 ,22 ,12 ,15 ,27 ,16 ,16 ,12 ,11 ,27 
1119073,영등포구,영등포본동,02,50,"1,257 ",127 ,12 ,14 ,16 ,10 ,30 ,9 ,14 ,12 ,19 ,34 
1119073,영등포구,영등포본동,02,55,"1,265 ",152 ,11 ,23 ,15 ,19 ,41 ,6 ,19 ,12 ,13 ,72 
1119073,영등포구,영등포본동,02,60,921 ,115 ,12 ,21 ,11 ,19 ,31 ,4 ,17 ,9 ,4 ,37 
1119073,영등포구,영등포본동,02,65,627 ,135 ,13 ,21 ,22 ,16 ,25 ,1 ,17 ,21 ,12 ,18 
1119073,영등포구,영등포본동,02,70,486 ,107 ,14 ,22 ,1 ,19 ,25 ,0 ,21 ,17 ,8 ,34 
1119073,영등포구,영등포본동,02,75,618 ,197 ,29 ,42 ,16 ,25 ,23 ,1 ,29 ,30 ,20 ,27 
1119074,영등포구,영등포동,01,20,490 ,489 ,40 ,49 ,47 ,41 ,2 ,12 ,51 ,39 ,53 ,11 
1119074,영등포구,영등포동,01,25,"1,226 ","1,226 ",79 ,85 ,135 ,84 ,22 ,68 ,88 ,125 ,252 ,18 
1119074,영등포구,영등포동,01,30,"1,356 ","1,356 ",111 ,92 ,170 ,93 ,32 ,94 ,97 ,120 ,198 ,31 
1119074,영등포구,영등포동,01,35,921 ,854 ,106 ,69 ,81 ,81 ,21 ,51 ,92 ,74 ,100 ,21 
1119074,영등포구,영등포동,01,40,822 ,382 ,54 ,38 ,55 ,47 ,34 ,22 ,51 ,39 ,61 ,29 
1119074,영등포구,영등포동,01,45,807 ,366 ,57 ,40 ,47 ,44 ,26 ,21 ,55 ,37 ,32 ,26 
1119074,영등포구,영등포동,01,50,905 ,213 ,34 ,25 ,26 ,25 ,38 ,11 ,29 ,25 ,35 ,37 
1119074,영등포구,영등포동,01,55,949 ,238 ,39 ,26 ,43 ,36 ,34 ,9 ,35 ,41 ,21 ,30 
1119074,영등포구,영등포동,01,60,707 ,187 ,36 ,28 ,31 ,36 ,32 ,4 ,33 ,29 ,8 ,35 
1119074,영등포구,영등포동,01,65,507 ,134 ,18 ,11 ,22 ,19 ,14 ,2 ,14 ,13 ,19 ,16 
1119074,영등포구,영등포동,01,70,326 ,85 ,17 ,9 ,2 ,14 ,8 ,1 ,14 ,9 ,7 ,4 
1119074,영등포구,영등포동,01,75,347 ,147 ,19 ,13 ,17 ,12 ,4 ,1 ,13 ,11 ,17 ,9 
1119074,영등포구,영등포동,02,20,702 ,702 ,38 ,48 ,69 ,37 ,4 ,27 ,29 ,43 ,64 ,2 
1119074,영등포구,영등포동,02,25,"1,250 ","1,250 ",38 ,54 ,149 ,48 ,9 ,74 ,48 ,122 ,176 ,8 
1119074,영등포구,영등포동,02,30,"1,040 ","1,040 ",50 ,56 ,101 ,52 ,9 ,58 ,50 ,81 ,92 ,4 
1119074,영등포구,영등포동,02,35,736 ,665 ,40 ,52 ,51 ,59 ,11 ,30 ,56 ,50 ,59 ,11 
1119074,영등포구,영등포동,02,40,568 ,329 ,19 ,34 ,33 ,38 ,13 ,11 ,29 ,35 ,51 ,11 
1119074,영등포구,영등포동,02,45,493 ,215 ,20 ,30 ,17 ,34 ,12 ,7 ,32 ,21 ,14 ,13 
1119074,영등포구,영등포동,02,50,617 ,148 ,13 ,12 ,15 ,17 ,17 ,5 ,19 ,10 ,26 ,20 
1119074,영등포구,영등포동,02,55,671 ,157 ,14 ,14 ,19 ,21 ,22 ,4 ,19 ,13 ,12 ,18 
1119074,영등포구,영등포동,02,60,519 ,138 ,16 ,24 ,17 ,26 ,18 ,3 ,24 ,9 ,8 ,24 
